,id,leader,time,DTW
0,373,477.0,7.4,0.8448055365399475
1,373,477.0,12.4,0.7359968030420102
2,373,477.0,17.4,0.7417091716300377
3,373,477.0,22.4,0.5437981206675038
4,373,477.0,27.4,0.4681852284978156
5,373,477.0,32.4,3.2004926987428894
6,373,477.0,37.4,4.897107205503822
7,373,477.0,42.4,5.922429657049701
8,373,477.0,47.4,6.732246507730067
9,373,477.0,52.4,6.906901437520568
10,373,477.0,57.4,7.909798726026289
11,373,369.0,18.5,1.4348131514206273
12,373,291.0,60.6,0.5657910854053592
13,373,291.0,65.6,0.20170574755132917
14,373,291.0,70.6,0.19486791627826644
15,373,291.0,75.6,0.19855507372656328
16,373,291.0,80.6,0.3323057430705418
17,373,291.0,85.6,0.426269125489309
18,373,291.0,90.6,0.3103451366182824
19,373,291.0,95.6,0.30106310717595747
20,373,291.0,100.6,0.3063695091686371
21,373,291.0,105.6,0.34915519002263445
22,373,291.0,110.6,0.20146930897730111
23,373,291.0,115.6,0.25275328111013895
24,373,291.0,120.6,0.2673852487727772
25,373,291.0,125.6,0.26347130800800594
26,373,291.0,130.6,0.32603362136948616
27,373,291.0,135.6,0.281368345796335
28,373,291.0,140.6,0.45351457759005526
29,373,291.0,145.6,0.3318315987189445
30,373,291.0,150.6,0.14160880432516612
31,373,291.0,155.6,0.3279758238291278
32,373,291.0,160.6,0.2173383612488808
33,373,291.0,165.6,0.3938325880062172
34,373,291.0,170.6,0.3950113799330423
35,373,291.0,175.6,0.38924387396838855
36,373,291.0,180.6,0.4249647214895228
37,373,291.0,185.6,0.43908169769856426
38,373,291.0,190.6,0.3547112065757091
39,373,5463.0,194.3,0.07630517062898043
40,387,373.0,5.0,0.6672665160025766
41,387,373.0,10.0,1.008793061793216
42,387,373.0,15.0,1.015800291959742
43,387,373.0,20.0,0.6416252999043874
44,387,373.0,25.0,0.7111013239481773
45,387,373.0,30.0,1.0506214335194495
46,387,373.0,35.0,1.3024839502046583
47,387,373.0,40.0,1.788047665519137
48,387,373.0,45.0,1.5833126282920367
49,387,373.0,50.0,1.6224814564102144
50,387,373.0,55.0,1.5868809136365087
51,387,373.0,60.0,7.441596325017277
52,387,477.0,60.6,0.331586651928434
53,387,477.0,65.6,0.5905975124404254
54,387,1746.0,67.0,0.64242238401812
55,387,1746.0,72.0,0.6639451986506564
56,387,1746.0,77.0,0.6096837170418399
57,387,1746.0,82.0,0.44978227410310273
58,387,1746.0,87.0,0.37947388280951544
59,387,1746.0,92.0,0.14451436575650556
60,387,1746.0,97.0,0.09640440120158371
61,387,1746.0,102.0,0.03904376971256974
62,387,1746.0,107.0,0.030933988748312814
63,386,387.0,5.0,0.6149888842355782
64,386,387.0,10.0,0.5446905014293324
65,386,387.0,15.0,0.4434280234661062
66,386,387.0,20.0,0.4342216767537758
67,386,387.0,25.0,0.588664488580923
68,386,387.0,30.0,0.3947080460920194
69,386,387.0,35.0,0.29776085341920777
70,386,387.0,40.0,0.22555742809866636
71,386,387.0,45.0,0.24912166094702679
72,386,387.0,50.0,0.24444810459075653
73,386,387.0,55.0,0.5039159324353254
74,386,387.0,60.0,0.4710621629437364
75,386,387.0,65.0,0.3324653549678764
76,386,387.0,70.0,0.24679256320430024
77,386,387.0,75.0,0.2671871942197597
78,386,387.0,80.0,0.7474157687797318
79,386,387.0,85.0,7.231506914797927
80,386,387.0,90.0,10.812807991630002
81,386,387.0,95.0,12.075549567479975
82,386,387.0,100.0,12.624860200142857
83,386,387.0,105.0,14.777569736512469
84,386,1746.0,107.9,15.372663511148293
85,386,3291.0,109.7,15.059105719127022
86,386,1642.0,111.0,1.132741839024222
87,386,1642.0,116.0,0.598620519245031
88,386,1642.0,121.0,0.5964644619454189
89,386,1642.0,126.0,0.592366186430004
90,386,1642.0,131.0,0.6253747700476774
91,386,1642.0,136.0,0.8161799956276569
92,386,1642.0,141.0,0.8757729198129225
93,386,1642.0,146.0,0.46198088249612224
94,386,1642.0,151.0,0.30611925489098174
95,386,1642.0,156.0,0.5241621791866636
96,386,1642.0,161.0,0.39638830158789656
97,386,1642.0,166.0,0.38161726412236807
98,386,1642.0,171.0,0.9346035264372875
99,386,1642.0,176.0,0.5637751579119236
100,386,1642.0,181.0,0.528605809014984
101,386,1642.0,186.0,0.7176936307970944
102,386,1642.0,191.0,0.4678707036216922
103,386,1642.0,196.0,1.1327176328348008
104,386,1642.0,201.0,1.646432908708564
105,386,1642.0,206.0,1.4783249928799287
106,386,1642.0,211.0,2.052380887913028
107,386,1642.0,216.0,2.016446705069016
108,386,1642.0,221.0,1.9808800141765037
109,386,1642.0,226.0,2.5149117273216417
110,386,1642.0,231.0,1.6100141856372197
111,386,1642.0,236.0,1.3051790150482092
112,386,1642.0,241.0,1.711049331234546
113,386,3581.0,230.3,6.682273423975247
114,386,6961.0,243.9,4.840613880638936
115,308,386.0,5.0,2.7699400168829507
116,308,381.0,5.6,0.4976255819513679
117,308,376.0,5.9,1.2972951371905834
118,308,391.0,8.4,0.782939762685497
119,308,391.0,13.4,0.15656018201101726
120,256,308.0,5.0,7.915891082020606
121,256,386.0,5.6,2.498458133560203
122,256,386.0,10.6,1.0719585338973299
123,256,386.0,15.6,0.5891811956456586
124,256,386.0,20.6,0.6394295103245524
125,256,386.0,25.6,0.4450386105945077
126,256,386.0,30.6,0.5382522977754448
127,256,386.0,35.6,0.4544837409476066
128,256,386.0,40.6,0.48323461040456045
129,256,386.0,45.6,0.4606488369528201
130,256,386.0,50.6,0.35627768755877914
131,256,386.0,55.6,0.2932328070713323
132,256,386.0,60.6,0.27417096517171696
133,256,386.0,65.6,0.26645825521277844
134,256,386.0,70.6,0.24074397843449116
135,256,386.0,75.6,0.195604115944475
136,256,386.0,80.6,0.19145492203836117
137,256,386.0,85.6,0.11487392402623316
138,256,386.0,90.6,0.17494918779087615
139,256,386.0,95.6,0.11497102170410603
140,256,386.0,100.6,0.12396038066256045
141,256,386.0,105.6,inf
142,282,256.0,5.0,0.4390920058231526
143,282,256.0,10.0,0.3137493357005252
144,282,256.0,15.0,0.4101168685420822
145,282,256.0,20.0,0.48062409689156493
146,282,256.0,25.0,0.4774632012786023
147,282,256.0,30.0,0.37851304567400296
148,282,256.0,35.0,0.41817341370212324
149,282,256.0,40.0,0.4103724420937107
150,282,256.0,45.0,0.3885661645380122
151,282,256.0,50.0,0.3534839740314315
152,282,256.0,55.0,0.28032882935052544
153,282,256.0,60.0,0.23840057265262163
154,282,256.0,65.0,0.11583626024782899
155,262,282.0,5.0,0.7442098808009676
156,262,282.0,10.0,1.033967060184682
157,262,282.0,15.0,2.5107856697675968
158,262,282.0,20.0,2.415905350086937
159,262,282.0,25.0,3.916356768329675
160,262,282.0,30.0,4.5671211709607675
161,262,297.0,11.5,1.460496502404169
162,262,297.0,16.5,1.6687801275719023
163,262,426.0,33.4,0.27858531366715666
164,262,426.0,38.4,0.17103843840752816
165,262,426.0,43.4,0.20479995607228188
166,262,426.0,48.4,0.37410442504060637
167,262,426.0,53.4,0.2394071191936707
168,262,426.0,58.4,0.3770322252446594
169,262,426.0,63.4,0.343177112282422
170,262,426.0,68.4,0.38511035960478485
171,262,426.0,73.4,0.37763490525027815
172,262,426.0,78.4,0.3175131156267606
173,262,426.0,83.4,0.2992305090050215
174,262,426.0,88.4,0.33416927346706427
175,262,426.0,93.4,0.20138297615969583
176,262,426.0,98.4,0.07082272305731213
177,262,426.0,103.4,0.19608368552235853
178,280,262.0,5.0,1.4273121363630412
179,280,246.0,9.0,1.678094191184942
180,280,246.0,14.0,1.597186915041648
181,280,190.0,19.0,3.1002635724522967
182,280,228.0,24.0,2.508493690405097
183,280,299.0,26.4,inf
184,279,280.0,5.0,4.740013461378859
185,279,262.0,9.0,6.491176874909122
186,279,262.0,14.0,7.093830492032787
187,279,257.0,15.2,0.3608388035157019
188,279,257.0,20.2,0.8107586959123366
189,279,257.0,25.2,0.21420287863845183
190,279,257.0,30.2,1.8616662905162176
191,279,257.0,35.2,3.8523480323224533
192,279,257.0,40.2,7.116460013359395
193,279,257.0,45.2,9.55029123516761
194,279,257.0,50.2,10.443234502161543
195,279,257.0,55.2,10.978608054000984
196,279,174.0,59.9,3.9678717491221756
197,279,174.0,64.9,3.7764588908279793
198,279,174.0,69.9,6.286667406524632
199,279,176.0,70.8,1.4670895688563728
200,279,176.0,75.8,0.31181667951978737
201,279,176.0,80.8,0.6201146742512216
202,279,176.0,85.8,0.15394009956276666
203,279,176.0,90.8,0.47559831420257803
204,279,176.0,95.8,0.24952373136097325
205,279,176.0,100.8,0.13619075030877467
206,279,176.0,105.8,0.190130812829676
207,279,176.0,110.8,0.6984672417342906
208,279,176.0,115.8,0.18223123979945294
209,279,176.0,120.8,4.500287390909952
